Date,Open,High,Low,Close
01/21/2014,184.7,184.77,183.05,184.18
01/22/2014,184.49,184.57,183.91,184.3
01/23/2014,183.36,183.4,181.82,182.79
01/24/2014,181.6,181.66,178.83,178.89
01/27/2014,179.06,179.52,177.12,178.01
01/28/2014,178.14,179.3,178.12,179.07
01/29/2014,177.56,178.55,176.88,177.35
01/30/2014,178.86,179.81,178.26,179.23
01/31/2014,177.02,179.29,176.92,178.18
02/03/2014,177.95,178.37,173.83,174.17
02/04/2014,174.95,175.84,174.1055,175.385
02/05/2014,174.79,175.56,173.71,175.17
02/06/2014,175.58,177.48,175.2209,177.48
02/07/2014,178.31,179.87,177.73,179.68
02/10/2014,179.7,180.07,179.21,180.01
02/11/2014,180.16,182.439,180.0389,181.98
02/12/2014,182.22,182.83,181.705,182.07
02/13/2014,180.84,183.2,180.83,183.01
02/14/2014,182.84,184.36,182.67,184.02
02/18/2014,184.19,184.49,183.65,184.24
02/19/2014,183.76,184.95,182.87,183.02
02/20/2014,183.27,184.52,182.6,184.1
02/21/2014,184.49,184.89,183.8,183.89
02/24/2014,184.28,186.15,184.2,184.91
02/25/2014,185.03,185.59,184.23,184.84
02/26/2014,185.11,185.6,184.33,184.85
02/27/2014,184.59,185.87,184.37,185.82
02/28/2014,185.79,187.15,185.05,186.29
03/03/2014,184.69,185.45,183.75,184.98
03/04/2014,186.75,187.98,186.75,187.58
03/05/2014,187.72,188.07,187.45,187.75
03/06/2014,188.21,188.61,187.7796,188.18
03/07/2014,188.87,188.96,187.43,188.26
03/10/2014,187.94,188.23,187.08,188.16
03/11/2014,188.44,188.71,186.8,187.23
03/12/2014,186.32,187.35,185.9,187.28
03/13/2014,187.84,187.99,184.66,185.18
03/14/2014,184.8,185.8,184.44,184.66
03/17/2014,185.59,186.77,185.51,186.33
03/18/2014,186.71,187.91,186.51,187.66
03/19/2014,187.7,187.94,185.47,186.66
03/20/2014,186.25,187.89,185.92,187.747
03/21/2014,187.72,189.0239,186.03,186.2
03/24/2014,186.82,187.07,184.62,185.43
03/25/2014,186.37,186.94,185.27,186.31
03/26/2014,187.03,187.34,184.92,184.97
03/27/2014,184.77,185.34,183.9,184.58
03/28/2014,185.105,186.42,185.0,185.49
03/31/2014,186.65,187.3,185.5216,187.01
04/01/2014,187.62,188.36,187.0015,188.25
04/02/2014,188.5,189.13,188.14,188.88
04/03/2014,189.17,189.22,188.05,188.63
04/04/2014,189.64,189.7,186.1,186.4
04/07/2014,185.9,186.26,183.96,184.34
04/08/2014,184.21,185.4,183.59,185.1
04/09/2014,185.6,187.15,185.06,187.09
04/10/2014,187.09,187.17,182.93,183.155
04/11/2014,182.17,183.42,181.31,181.51
04/14/2014,182.93,183.37,181.44,182.9401
04/15/2014,183.32,184.33,181.51,184.2
04/16/2014,185.47,186.14,184.65,186.125
04/17/2014,185.88,186.91,185.56,186.39
04/21/2014,186.44,187.1,186.21,187.04
04/22/2014,187.23,188.4,187.13,187.89
04/23/2014,187.81,187.92,187.3,187.45
04/24/2014,188.37,188.39,186.93,187.83
04/25/2014,187.21,187.33,185.87,186.29
04/28/2014,187.05,187.69,184.96,186.875
04/29/2014,187.48,188.04,187.08,187.75
04/30/2014,187.44,188.5,187.18,188.31
05/01/2014,188.22,188.84,187.73,188.325
05/02/2014,188.31,189.14,187.78,188.06
05/05/2014,187.14,188.55,186.62,188.42
05/06/2014,188.0,188.13,186.74,186.78
05/07/2014,187.43,187.97,186.01,187.88
05/08/2014,187.67,189.05,187.08,187.675
05/09/2014,187.69,188.04,186.83,187.96
05/12/2014,188.76,189.88,187.9992,189.785
05/13/2014,190.03,190.42,189.77,189.96
05/14/2014,189.79,189.88,188.79,189.06
05/15/2014,188.67,188.72,186.48,187.4
05/16/2014,187.51,188.13,186.72,188.05
05/19/2014,187.69,188.89,187.52,188.74
05/20/2014,188.645,188.67,187.07,187.55
05/21/2014,188.1,189.22,188.06,189.13
05/22/2014,189.18,189.98,188.86,189.59
05/23/2014,189.75,190.48,189.5858,190.35
05/27/2014,191.05,191.58,190.95,191.52
05/28/2014,191.52,191.82,191.06,191.38
05/29/2014,191.82,192.4,191.33,192.37
05/30/2014,192.19,192.8,192.03,192.68
06/02/2014,192.95,192.99,191.97,192.895
06/03/2014,192.4,192.9,192.25,192.8
06/04/2014,192.47,193.3,192.265,193.19
06/05/2014,193.41,194.65,192.7,194.45
06/06/2014,194.87,195.43,194.78,195.375
06/09/2014,195.35,196.05,195.17,195.58
06/10/2014,195.33,195.64,194.92,195.6
06/11/2014,194.9,195.12,194.48,194.92
06/12/2014,194.65,194.8,193.11,193.54
06/13/2014,193.9,194.32,193.3,194.13
06/16/2014,193.89,194.7,193.66,194.29
06/17/2014,194.02,194.97,193.81,194.83
06/18/2014,194.83,196.37,194.4,196.255
06/19/2014,196.43,196.6,195.8,196.48
06/20/2014,196.03,196.1039,195.7,195.94
06/23/2014,195.97,196.05,195.52,195.88
06/24/2014,195.53,196.5,194.48,194.7
06/25/2014,194.25,195.781,194.25,195.58
06/26/2014,195.61,195.63,194.13,195.44
06/27/2014,194.98,195.88,194.885,195.82
06/30/2014,195.7,196.165,195.53,195.72
07/01/2014,196.19,197.63,196.13,197.03
07/02/2014,197.05,197.48,196.96,197.23
07/03/2014,197.79,198.29,197.64,198.2
07/07/2014,197.82,197.98,197.22,197.51
07/08/2014,197.15,197.22,195.76,196.24
07/09/2014,196.73,197.295,196.31,197.12
07/10/2014,195.22,196.86,195.06,196.34
07/11/2014,196.22,196.75,195.78,196.61
07/14/2014,197.61,197.86,197.44,197.6
07/15/2014,197.72,198.1,196.36,197.23
07/16/2014,198.11,198.26,197.42,197.96
07/17/2014,197.35,198.1,195.43,195.71
07/18/2014,196.35,197.91,196.24,197.7099
07/21/2014,197.09,197.5,196.43,197.34
07/22/2014,198.01,198.56,197.87,198.2
07/23/2014,198.495,198.85,198.1,198.64
07/24/2014,198.83,199.06,198.45,198.65
07/25/2014,198.09,198.26,197.33,197.72
07/28/2014,197.76,198.09,196.62,197.8
07/29/2014,198.17,198.45,196.92,196.95
07/30/2014,197.65,197.91,196.16,196.98
07/31/2014,195.61,195.78,192.97,193.09
08/01/2014,192.56,193.76,191.57,192.5
08/04/2014,192.87,194.3,192.05,193.89
08/05/2014,193.1,193.6,191.31,192.01
08/06/2014,191.11,192.89,191.08,192.07
08/07/2014,192.935,193.13,190.55,191.03
08/08/2014,191.46,193.37,190.95,193.24
08/11/2014,193.965,194.66,193.71,193.795
08/12/2014,193.61,194.15,192.94,193.53
08/13/2014,194.29,195.06,193.96,194.84
08/14/2014,195.16,195.76,194.98,195.76
08/15/2014,196.47,196.65,194.31,195.72
08/18/2014,196.8,197.45,196.69,197.36
08/19/2014,197.84,198.54,197.4426,198.39
08/20/2014,198.12,199.16,198.08,198.92
08/21/2014,199.09,199.76,198.93,199.5
08/22/2014,199.34,199.69,198.74,199.19
08/25/2014,200.14,200.5949,199.1502,200.2
08/26/2014,200.33,200.82,200.28,200.33
08/27/2014,200.43,200.57,199.94,200.25
08/28/2014,199.59,200.27,199.39,200.14
08/29/2014,200.45,200.73,199.82,200.71
09/02/2014,200.97,200.995,199.86,200.61
09/03/2014,201.38,201.41,200.22,200.5
09/04/2014,200.84,201.58,199.66,200.2101
09/05/2014,200.17,201.19,199.41,201.11
09/08/2014,200.92,201.21,200.0,200.59
09/09/2014,200.41,200.55,198.91,199.32
09/10/2014,199.43,200.2,198.77,200.07
09/11/2014,199.27,200.33,199.12,200.3
09/12/2014,200.1,200.12,198.56,199.13
09/15/2014,199.16,199.32,198.38,198.981
09/16/2014,198.61,200.84,198.5,200.48
09/17/2014,200.77,201.68,199.75,200.75
09/18/2014,201.36,201.85,201.1,201.82
09/19/2014,201.52,201.899,200.29,200.7
09/22/2014,200.35,200.38,198.73,199.15
09/23/2014,198.43,199.26,197.95,198.01
09/24/2014,198.04,199.69,197.52,199.56
09/25/2014,199.04,199.05,196.27,196.34
09/26/2014,196.7,198.39,196.42,197.9
09/29/2014,196.2,197.89,196.05,197.54
09/30/2014,197.69,198.3,196.61,197.02
10/01/2014,196.7,196.77,193.91,194.35
10/02/2014,194.18,195.055,192.35,194.38
10/03/2014,195.68,196.94,195.08,196.52
10/06/2014,197.34,197.6,195.582,196.29
10/07/2014,195.28,195.72,193.22,193.26
10/08/2014,193.37,196.92,192.36,196.64
10/09/2014,196.33,196.6,192.58,192.74
10/10/2014,192.69,193.65,190.49,190.54
10/13/2014,190.46,191.15,187.3,187.4099
10/14/2014,188.42,189.82,187.04,187.7
10/15/2014,185.16,187.694,181.92,186.43
10/16/2014,183.06,187.58,182.89,186.27
10/17/2014,188.42,189.75,187.62,188.47
10/20/2014,188.13,190.45,188.07,190.3
10/21/2014,191.68,194.2,191.48,194.07
10/22/2014,194.41,194.91,192.61,192.69
10/23/2014,194.62,196.2,194.26,194.93
10/24/2014,195.25,196.49,194.49,196.43
10/27/2014,195.73,196.45,195.03,196.16
10/28/2014,196.82,198.42,196.73,198.41
10/29/2014,198.55,199.12,196.8,198.11
10/30/2014,197.58,199.95,197.4,199.38
10/31/2014,201.78,201.82,200.77,201.66
11/03/2014,201.92,202.45,201.305,201.77
11/04/2014,201.23,201.6,200.06,201.07
11/05/2014,202.54,202.59,201.45,202.34
11/06/2014,202.39,203.26,201.64,203.15
11/07/2014,203.17,203.5999,202.61,203.34
11/10/2014,203.38,204.04,203.13,203.98
11/11/2014,204.055,204.31,203.65,204.175
11/12/2014,203.35,204.24,203.31,203.96
11/13/2014,204.16,204.83,203.21,204.19
11/14/2014,204.1,204.49,203.72,204.24
11/17/2014,203.85,204.58,203.65,204.37
11/18/2014,204.44,205.92,204.44,205.55
11/19/2014,205.31,205.55,204.3,205.22
11/20/2014,204.26,205.71,204.18,205.58
11/21/2014,207.64,207.8445,205.98,206.68
11/24/2014,207.17,207.39,206.91,207.26
11/25/2014,207.54,207.79,206.8,207.11
11/26/2014,207.29,207.76,207.03,207.64
11/28/2014,207.49,207.87,206.91,207.2
12/01/2014,206.4,206.54,205.38,205.76
12/02/2014,205.81,207.34,205.782,207.085
12/03/2014,207.3,208.15,207.1,207.89
12/04/2014,207.54,208.265,206.7,207.66
12/05/2014,207.87,208.47,207.55,208.0
12/08/2014,207.52,208.12,205.93,206.61
12/09/2014,204.37,206.6,203.91,206.47
12/10/2014,205.91,205.98,202.93,203.1601
12/11/2014,203.88,206.19,203.71,204.19
12/12/2014,202.64,203.819,200.85,200.89
12/15/2014,201.98,202.53,198.78,199.51
12/16/2014,198.58,202.395,197.86,197.91
12/17/2014,198.44,202.34,198.29,201.79
12/18/2014,204.74,212.97,203.92,206.78
12/19/2014,206.43,207.33,205.6109,206.52
12/22/2014,206.75,207.47,206.46,207.47
12/23/2014,208.17,208.23,207.3991,207.75
12/24/2014,208.02,208.34,207.72,207.77
12/26/2014,208.31,208.85,208.25,208.44
12/29/2014,208.22,208.97,208.14,208.72
12/30/2014,208.21,208.37,207.51,207.6
12/31/2014,207.99,208.19,205.39,205.54
01/02/2015,206.38,206.88,204.18,205.43
01/05/2015,204.17,204.37,201.35,201.72
01/06/2015,202.09,202.72,198.855,199.82
01/07/2015,201.42,202.72,200.88,202.31
01/08/2015,204.01,206.16,203.99,205.9
01/09/2015,206.4,206.42,203.51,204.25
01/12/2015,204.41,204.6,201.92,202.65
01/13/2015,204.12,205.48,200.51,202.08
01/14/2015,199.65,201.1,198.57,200.86
01/15/2015,201.63,202.01,198.88,199.0199
01/16/2015,198.77,201.82,198.55,201.63
01/20/2015,202.4,202.72,200.17,202.055
01/21/2015,201.5,203.66,200.94,203.08
01/22/2015,203.99,206.26,202.33,206.1
01/23/2015,205.79,206.1,204.81,204.97
01/26/2015,204.71,205.56,203.85,205.45
01/27/2015,202.97,204.12,201.74,202.74
01/28/2015,204.17,204.29,199.91,200.14
01/29/2015,200.38,202.3,198.68,201.9902
01/30/2015,200.57,202.17,199.13,199.45
02/02/2015,200.05,202.03,197.86,201.92
02/03/2015,203.0,204.85,202.55,204.84
02/04/2015,203.92,205.38,203.51,204.06
02/05/2015,204.86,206.3,204.77,206.12
02/06/2015,206.56,207.24,204.92,205.55
02/09/2015,204.77,205.64,204.135,204.63
02/10/2015,205.88,207.12,204.6801,206.81
02/11/2015,206.61,207.45,205.83,206.93
02/12/2015,207.89,208.99,206.9727,208.92
02/13/2015,209.07,209.84,208.76,209.78
02/17/2015,209.4,210.32,209.1,210.11
02/18/2015,209.66,210.22,209.3401,210.13
02/19/2015,209.41,210.42,209.24,209.98
02/20/2015,209.48,211.33,208.73,211.239
02/23/2015,210.94,211.21,210.48,211.209
02/24/2015,211.12,212.05,210.76,211.81
02/25/2015,211.66,212.24,211.22,211.63
02/26/2015,211.52,211.71,210.65,211.38
02/27/2015,211.26,211.58,210.6,210.66
03/02/2015,210.78,212.06,210.72,211.99
03/03/2015,211.47,212.054,210.08,211.12
03/04/2015,210.4,210.49,209.06,210.2301
03/05/2015,210.62,210.8,209.85,210.46
03/06/2015,209.42,209.94,207.1,207.5
03/09/2015,207.74,208.79,207.5459,208.36
03/10/2015,206.71,206.81,204.93,204.98
03/11/2015,205.29,205.5,204.4,204.5
03/12/2015,205.26,207.175,205.2,207.1
03/13/2015,206.77,207.9338,204.58,205.8272
03/16/2015,206.71,208.69,205.8641,208.58
03/17/2015,207.69,208.42,206.98,207.96
03/18/2015,207.39,211.27,206.62,210.46
03/19/2015,209.96,210.4697,209.03,209.5
03/20/2015,209.71,211.02,209.4903,210.41
03/23/2015,210.42,211.11,210.0,210.0
03/24/2015,209.85,210.4,208.74,208.82
03/25/2015,209.07,209.35,205.71,205.76
03/26/2015,204.96,206.37,204.12,205.27
03/27/2015,205.13,205.95,204.9,205.74
03/30/2015,206.98,208.61,206.96,208.25
03/31/2015,207.26,208.1,206.36,206.43
04/01/2015,206.39,206.42,204.51,205.7
04/02/2015,205.62,206.98,205.4,206.435
04/06/2015,205.37,208.45,205.21,207.83
04/07/2015,207.855,208.76,207.24,207.28
04/08/2015,207.55,208.51,207.08,207.975
04/09/2015,207.78,209.18,207.19,208.9
04/10/2015,209.2,210.09,208.96,210.04
04/13/2015,209.87,210.63,209.03,209.09
04/14/2015,208.85,209.71,208.1,209.49
04/15/2015,210.05,211.04,209.95,210.43
04/16/2015,210.03,210.98,209.7928,210.37
04/17/2015,208.94,209.23,207.01,207.95
04/20/2015,209.06,210.25,208.96,209.85
04/21/2015,210.67,210.86,209.24,209.6
04/22/2015,210.01,210.85,208.9,210.63
04/23/2015,210.15,211.94,210.01,211.16
04/24/2015,211.66,211.97,211.11,211.6499
04/27/2015,212.33,212.48,210.54,210.77
04/28/2015,210.74,211.5,209.3301,211.44
04/29/2015,210.37,211.29,209.6,210.57
04/30/2015,209.88,210.35,207.62,208.46
05/01/2015,209.4,210.77,209.28,210.72
05/04/2015,211.23,212.02,211.1,211.32
05/05/2015,211.03,211.46,208.73,208.9
05/06/2015,209.56,209.93,206.76,208.04
05/07/2015,207.92,209.38,207.52,208.87
05/08/2015,210.88,211.86,210.78,211.62
05/11/2015,211.57,211.89,210.52,210.605
05/12/2015,209.61,210.63,208.62,209.98
05/13/2015,210.47,211.22,209.74,210.02
05/14/2015,211.24,212.32,210.91,212.21
05/15/2015,212.44,212.61,211.86,212.44
05/18/2015,212.24,213.4,212.16,213.1
05/19/2015,213.24,213.57,212.69,213.03
05/20/2015,213.15,213.78,212.504,212.88
05/21/2015,212.71,213.75,212.51,213.5
05/22/2015,213.04,213.54,212.91,212.99
05/26/2015,212.4,212.9089,210.2,210.7
05/27/2015,211.25,212.98,210.7612,212.7
05/28/2015,212.33,212.59,211.63,212.46
05/29/2015,212.38,212.43,210.82,211.14
06/01/2015,211.94,212.34,210.62,211.57
06/02/2015,211.02,212.19,210.27,211.36
06/03/2015,212.0,212.67,211.3301,211.92
06/04/2015,211.07,211.859,209.75,210.1292
06/05/2015,209.95,210.58,208.98,209.77
06/08/2015,209.64,209.82,208.39,208.48
06/09/2015,208.45,209.1,207.69,208.45
06/10/2015,209.37,211.41,209.2987,210.95
06/11/2015,211.48,212.09,211.2,211.63
06/12/2015,210.64,211.482,209.68,210.01
06/15/2015,208.64,209.45,207.79,209.11
06/16/2015,208.93,210.35,208.72,210.25
06/17/2015,210.59,211.32,209.36,210.59
06/18/2015,211.31,213.34,210.6315,212.78
06/19/2015,211.46,211.55,210.36,210.81
06/22/2015,211.905,212.59,211.64,211.89
06/23/2015,212.14,212.44,211.57,212.04
06/24/2015,211.72,212.17,210.47,210.5
06/25/2015,211.1,211.25,209.77,209.86
06/26/2015,210.29,210.58,209.16,209.82
06/29/2015,208.045,209.828,205.33,205.42
06/30/2015,207.26,207.32,205.28,205.85
07/01/2015,207.73,208.03,206.56,207.5
07/02/2015,208.07,208.27,206.81,207.31
07/06/2015,205.77,207.65,205.53,206.72
07/07/2015,206.96,208.17,204.11,208.02
07/08/2015,206.42,206.7645,204.25,204.53
07/09/2015,207.04,207.35,204.77,204.9
07/10/2015,207.29,207.98,206.49,207.48
07/13/2015,208.99,209.9,208.94,209.77
07/14/2015,209.72,211.05,209.65,210.68
07/15/2015,210.73,211.28,210.04,210.61
07/16/2015,211.87,212.3,211.58,212.3
07/17/2015,212.29,212.55,211.8,212.48
07/20/2015,212.75,213.18,212.21,212.59
07/21/2015,212.43,212.74,211.39,211.75
07/22/2015,210.93,211.77,210.89,211.37
07/23/2015,211.53,211.65,209.75,210.18
07/24/2015,210.3,210.37,207.6,208.0
07/27/2015,206.94,207.55,206.26,206.79
07/28/2015,207.79,209.5,206.8,209.33
07/29/2015,209.48,211.04,209.31,210.77
07/30/2015,210.16,211.02,209.42,210.82
07/31/2015,211.42,211.45,210.16,210.5
08/03/2015,210.46,210.53,208.65,209.79
08/04/2015,209.7,210.2483,208.8,209.38
08/05/2015,210.45,211.31,209.73,210.07
08/06/2015,210.29,210.415,207.65,208.35
08/07/2015,208.16,208.34,206.87,207.95
08/10/2015,209.28,210.67,209.28,210.57
08/11/2015,208.97,209.47,207.76,208.67
08/12/2015,207.11,209.14,205.36,208.92
08/13/2015,208.73,209.55,208.01,208.66
08/14/2015,208.43,209.5087,208.26,209.42
08/17/2015,208.71,210.59,208.16,210.59
08/18/2015,210.26,210.68,209.699,209.98
08/19/2015,209.09,210.01,207.35,208.32
08/20/2015,206.51,207.17,203.9,203.97
08/21/2015,201.73,203.9404,197.52,197.63
08/24/2015,187.49,195.84,182.4,189.55
08/25/2015,195.43,195.45,186.92,187.27
08/26/2015,192.08,194.79,188.37,194.46
08/27/2015,197.02,199.42,195.21,199.27
08/28/2015,198.5,199.835,197.92,199.28
08/31/2015,198.11,199.125,197.01,197.67
09/01/2015,193.12,194.77,190.73,191.77
09/02/2015,194.62,195.46,192.42,195.41
09/03/2015,196.26,198.05,194.96,195.55
09/04/2015,192.85,193.86,191.61,192.59
09/08/2015,195.94,197.61,195.17,197.43
09/09/2015,199.32,199.47,194.35,194.79
09/10/2015,194.56,197.22,194.25,195.85
09/11/2015,195.375,196.82,194.53,196.74
09/14/2015,196.95,197.01,195.43,196.01
09/15/2015,196.61,198.99,195.9612,198.46
09/16/2015,198.82,200.41,198.41,200.18
09/17/2015,200.02,202.89,199.28,199.73
09/18/2015,195.71,197.56,194.96,195.45
09/21/2015,196.44,197.68,195.21,196.46
09/22/2015,193.88,194.46,192.56,193.91
09/23/2015,194.11,194.67,192.91,193.6
09/24/2015,192.15,193.45,190.56,192.9
09/25/2015,194.64,195.0,191.81,192.85
09/28/2015,191.78,191.91,187.64,188.01
09/29/2015,188.27,189.74,186.93,188.12
09/30/2015,190.37,191.825,189.44,191.63
10/01/2015,192.08,192.49,189.82,192.13
10/02/2015,189.77,195.03,189.12,195.0
10/05/2015,196.46,198.74,196.33,198.47
10/06/2015,198.31,198.98,197.0,197.79
10/07/2015,198.9,199.825,197.48,199.41
10/08/2015,198.95,201.55,198.59,201.21
10/09/2015,201.38,201.9,200.58,201.33
10/12/2015,201.42,201.76,200.91,201.52
10/13/2015,200.65,202.16,200.05,200.25
10/14/2015,200.18,200.87,198.94,199.29
10/15/2015,200.08,202.36,199.64,202.35
10/16/2015,202.83,203.29,201.92,203.27
10/19/2015,202.5,203.37,202.13,203.37
10/20/2015,202.85,203.84,202.5471,203.09
10/21/2015,203.61,203.79,201.65,201.85
10/22/2015,202.98,205.51,201.85,205.26
10/23/2015,207.25,207.95,206.3,207.51
10/26/2015,207.3,207.37,206.56,207.0
10/27/2015,206.2,207.0,205.79,206.6
10/28/2015,207.0,208.98,206.21,208.95
10/29/2015,208.35,209.27,208.21,208.83
10/30/2015,209.06,209.44,207.74,207.93
11/02/2015,208.32,210.62,208.17,210.39
11/03/2015,209.97,211.66,209.7,211.0
11/04/2015,211.35,211.5,209.7201,210.36
11/05/2015,210.43,210.98,209.09,210.15
11/06/2015,209.74,210.32,208.46,210.04
11/09/2015,209.31,209.49,206.95,208.08
11/10/2015,207.51,208.6,207.19,208.56
11/11/2015,208.88,208.94,207.66,207.74
11/12/2015,206.5,207.06,204.82,204.84
11/13/2015,204.35,204.67,202.435,202.54
11/16/2015,202.32,205.69,202.18,205.62
11/17/2015,205.99,207.04,204.88,205.47
11/18/2015,206.04,208.9,205.99,208.73
11/19/2015,208.59,209.05,208.2,208.55
11/20/2015,209.45,210.12,208.86,209.3108
11/23/2015,209.38,209.98,208.52,209.07
11/24/2015,207.87,209.83,207.41,209.35
11/25/2015,209.5,209.74,209.01,209.32
11/27/2015,209.43,209.8,208.86,209.56
11/30/2015,209.75,209.89,208.56,208.69
12/01/2015,209.44,210.82,209.11,210.68
12/02/2015,210.615,211.0,208.23,208.529
12/03/2015,208.83,209.15,204.7511,205.61
12/04/2015,206.08,209.97,205.93,209.62
12/07/2015,209.23,209.7295,207.2,208.35
12/08/2015,206.49,208.289,205.78,206.949
12/09/2015,206.19,208.68,204.18,205.34
12/10/2015,205.42,207.43,205.14,205.87
12/11/2015,203.35,204.14,201.51,201.88
12/14/2015,202.07,203.05,199.95,202.9008
12/15/2015,204.7,206.11,204.58,205.0308
12/16/2015,206.365,208.39,204.8,208.03
12/17/2015,208.4,208.48,204.84,204.86
12/18/2015,202.77,202.93,199.83,200.0208
12/21/2015,201.41,201.88,200.09,201.67
12/22/2015,202.715,203.85,201.55,203.5
12/23/2015,204.69,206.07,204.58,206.02
12/24/2015,205.72,206.33,205.42,205.68
12/28/2015,204.86,205.26,203.94,205.21
12/29/2015,206.51,207.79,206.47,207.4
12/30/2015,207.11,207.21,205.76,205.93
12/31/2015,205.13,205.89,203.87,203.87
01/04/2016,200.49,201.03,198.59,201.0192
01/05/2016,201.4,201.9,200.05,201.36
01/06/2016,198.34,200.06,197.6,198.82
01/07/2016,195.33,197.44,193.59,194.05
01/08/2016,195.19,195.85,191.58,191.923
01/11/2016,193.01,193.41,189.82,192.11
01/12/2016,193.82,194.55,191.14,193.6608
01/13/2016,194.45,194.86,188.38,188.83
01/14/2016,189.55,193.26,187.66,191.93
01/15/2016,186.77,188.76,185.52,187.81
01/19/2016,189.96,190.11,186.2,188.06
01/20/2016,185.03,187.495,181.02,185.65
01/21/2016,186.21,188.87,184.64,186.69
01/22/2016,189.78,190.76,188.88,190.52
01/25/2016,189.92,190.15,187.41,187.64
01/26/2016,188.42,190.53,188.02,190.2
01/27/2016,189.58,191.56,187.06,188.13
01/28/2016,189.96,190.2,187.16,189.11
01/29/2016,190.02,193.88,189.88,193.7208
02/01/2016,192.53,194.58,191.84,193.65
02/02/2016,191.96,191.97,189.54,190.16
02/03/2016,191.41,191.78,187.1,191.3
02/04/2016,190.71,192.75,189.96,191.6
02/05/2016,190.99,191.6696,187.2,187.95
02/08/2016,185.77,186.12,182.8,185.42
02/09/2016,183.36,186.94,183.2,185.43
02/10/2016,186.41,188.34,185.12,185.27
02/11/2016,182.34,184.1,181.09,182.86
02/12/2016,184.96,186.65,183.96,186.63
02/16/2016,188.77,189.81,187.63,189.78
02/17/2016,191.16,193.32,191.01,192.88
02/18/2016,193.2,193.27,191.72,192.09
02/19/2016,191.17,192.18,190.45,192.0
02/22/2016,193.87,194.95,193.79,194.78
02/23/2016,194.0,194.32,192.18,192.32
02/24/2016,190.63,193.53,189.32,193.2
02/25/2016,193.73,195.55,192.83,195.54
02/26/2016,196.57,196.68,194.9,195.0892
02/29/2016,195.11,196.23,193.33,193.56
03/01/2016,195.01,198.21,194.4542,198.11
03/02/2016,197.74,199.06,197.25,199.0
03/03/2016,198.79,199.795,198.11,199.775
03/04/2016,200.01,201.35,199.03,200.43
03/07/2016,199.34,201.07,199.25,200.59
03/08/2016,199.32,199.92,198.21,198.4
03/09/2016,199.36,199.79,198.43,199.38
03/10/2016,199.96,201.07,197.38,199.54
03/11/2016,201.26,202.81,201.12,202.76
03/14/2016,202.16,203.04,201.77,202.5
03/15/2016,201.36,202.2,201.05,202.17
03/16/2016,201.6,203.82,201.55,203.34
03/17/2016,203.24,205.23,202.77,204.63
03/18/2016,204.17,204.78,203.8,204.38
03/21/2016,204.07,204.94,203.8,204.67
03/22/2016,203.76,205.23,203.57,204.56
03/23/2016,204.11,204.33,203.01,203.2092
03/24/2016,202.0,203.16,201.74,203.12
03/28/2016,203.61,203.86,202.705,203.24
03/29/2016,202.76,205.25,202.4,205.1208
03/30/2016,206.3,206.87,205.59,206.02
03/31/2016,205.91,206.41,205.33,205.52
04/01/2016,204.35,207.14,203.98,206.92
04/04/2016,206.83,207.07,205.89,206.25
04/05/2016,204.67,206.2642,203.89,204.1892
04/06/2016,204.29,206.49,203.98,206.42
04/07/2016,205.14,205.56,203.09,203.95
04/08/2016,205.34,205.85,203.87,204.4992
04/11/2016,205.25,206.07,203.91,204.0201
04/12/2016,204.22,206.25,203.7,205.92
04/13/2016,207.0,208.1,206.84,208.0008
04/14/2016,208.07,208.6,207.6,208.01
04/15/2016,208.01,208.1721,207.4,207.78
04/18/2016,207.14,209.28,207.0,209.2392
04/19/2016,209.74,210.2,208.94,209.9
04/20/2016,209.95,210.92,209.39,210.1
04/21/2016,210.12,210.25,208.65,208.97
04/22/2016,208.55,209.29,207.91,208.97
04/25/2016,208.26,208.66,207.54,208.61
04/26/2016,209.04,209.52,208.36,208.9192
04/27/2016,208.47,209.81,208.05,209.35
04/28/2016,208.46,209.76,206.96,207.4475
04/29/2016,206.72,207.13,205.03,206.3308
05/02/2016,206.92,208.18,206.41,207.97
05/03/2016,206.52,206.8,205.28,206.1592
05/04/2016,204.99,205.85,204.42,205.01
05/05/2016,205.56,205.98,204.47,204.97
05/06/2016,204.06,205.77,203.88,205.72
05/09/2016,205.57,206.4,205.36,205.8892
05/10/2016,206.72,208.5,206.64,208.45
05/11/2016,207.91,208.54,206.5,206.5
05/12/2016,207.29,207.4899,205.37,206.56
05/13/2016,206.21,206.86,204.38,204.76
05/16/2016,204.96,207.34,204.89,206.78
05/17/2016,206.46,206.8,204.23,204.8508
05/18/2016,204.44,206.3,203.63,204.91
05/19/2016,204.06,204.54,202.78,204.2
05/20/2016,204.92,206.1,204.86,205.49
05/23/2016,205.51,205.84,204.985,205.21
05/24/2016,206.17,208.24,206.14,207.87
05/25/2016,208.67,209.77,207.8691,209.28
05/26/2016,209.44,209.71,208.97,209.34
05/27/2016,209.53,210.25,209.47,210.24
05/31/2016,210.56,210.69,209.18,209.84
06/01/2016,209.12,210.48,208.89,210.27
06/02/2016,209.8,210.93,209.2399,210.91
06/03/2016,210.25,210.69,208.86,210.28
06/06/2016,210.7,211.77,210.51,211.35
06/07/2016,211.525,212.34,211.5,211.68
06/08/2016,211.84,212.52,211.6899,212.37
06/09/2016,211.51,212.22,211.19,212.08
06/10/2016,210.46,210.86,209.43,210.07
06/13/2016,209.36,210.37,208.35,208.4492
